ID,LATITUDE,LONGTITUDE,ELEVATION,NAME,
ASN00058171,-28.9263,153.4178,14,MEERSCHAUM VALE (JENBETDAPH,)
ASN00058172,-28.3833,153.3333,20,DUM DUM PUBLIC SCHOOL,
ASN00058173,-28.5833,152.8,280,TOONUMBAR STATE FOREST,
ASN00058174,-28.6833,153.1833,50,NIMBIN (JIGGI),
ASN00058180,-28.6069,153.2083,60,NIMBIN (GOOLMANGAR CREEK),
ASN00058182,-28.5067,153.3389,190,UPPER COMMISSIONERS CRK (DO,ON
ASN00058183,-28.5013,153.3059,100,DOON DOON (DOUGHBOY MOUNTAI,N)
ASN00058186,-28.3283,153.4,-999.9,MURWILLUMBAH (TWEED RIVER),
ASN00058189,-29.7833,152.9467,80,SOUTH GRAFTON (DIVINES STAT,E F
ASN00058190,-29.5833,152.75,40,UPPER COPMANHURST,
ASN00058192,-28.9883,152.8806,70,UPPER MONGOGARIE (MARANGARO,O)
ASN00058193,-28.3538,153.293,20,EUNGELLA (OXLEY RIVER),
ASN00058194,-28.3811,152.7174,25,DAIRY FLAT,
ASN00058195,-28.5063,152.9668,80,WIANGAREE POST OFFICE,
ASN00058197,-28.2678,153.2396,320,MOUNT NUMINBAH,
ASN00058198,-28.8353,153.5585,1.3,BALLINA AIRPORT AWS,94596
ASN00058199,-28.7364,153.1634,20,ROCK VALLEY (LEYCESTER CREE,K)
ASN00058201,-28.7967,153.2386,10,TUNCESTER (LEYCESTER CREEK),
ASN00058202,-28.7406,153.075,40,BENTLEY (BACK CREEK),
ASN00058204,-28.3217,153.3467,30,BOAT HARBOUR (ROUS RIVER),
ASN00058206,-28.7231,153.3614,25,EWING BRIDGE CORNDALE (COOP,ERS
ASN00058207,-29.0374,152.8055,105,BUSBYS FLAT,
ASN00058208,-28.8775,153.052,20.9,CASINO AIRPORT AWS,94573
ASN00058209,-28.3805,153.5672,5,POTTSVILLE BOWLS CLUB,
ASN00058210,-28.5041,153.3347,280,COMMISSIONERS CREEK (BLUE R,IDG
ASN00058211,-29.3571,153.2869,15,WOOMBAH (EMU DRIVE),
ASN00058212,-29.183,153.3964,62.5,EVANS HEAD RAAF BOMBING RAN,GE          94598
ASN00058213,-28.2597,153.2353,425,NUMINBAH GATE,
ASN00058214,-28.8343,153.2616,8.7,LISMORE AIRPORT AWS,94572
ASN00058216,-28.6399,153.6358,95,BYRON BAY (CAPE BYRON AWS),94599
ASN00058217,-28.2756,153.4628,2,TUMBULGUM (BAWDEN ST),
ASN00058218,-29.6297,152.8636,35,SEELANDS (BREAM PLACE),
ASN00058219,-29.4917,153.2481,10,GULMARRAD (COLONIAL DRIVE),
ASN00058220,-28.705,152.8414,75,WOOLNERS ARM,
ASN00058221,-28.7853,153.3409,105,LISMORE (RICHMOND HILL),94586
ASN00058222,-29.7847,153.2639,30,MINNIE WATER PUMP SHED,
ASN00058223,-29.7964,153.1447,250,WOOLI (SANDSTONE HILL),
ASN00059000,-30.8141,152.5129,95,BELLBROOK (EAST STREET),
ASN00059001,-30.4519,152.8979,15,BELLINGEN POST OFFICE,
ASN00059002,-30.65,152.8486,20,BOWRAVILLE RECREATION CLUB,
ASN00059003,-30.2667,152.8667,150,BROOKLANA,
ASN00059004,-30.25,152.85,485,BROOKLANA (BOBO NURSERY),
ASN00059005,-30.15,153.1,-999.9,BUCCA LOWER FORESTRY,
ASN00059006,-30.1619,153.0982,112,LOWER BUCCA,
ASN00059007,-31.0711,152.7717,13,KEMPSEY AIRPORT AWS,94785
ASN00059008,-30.0903,152.6333,600,CLOUDS CREEK STATE FOREST,
ASN00059009,-30.2358,153.0163,95,CORAMBA (GLENFIDDICH),
ASN00059010,-30.3,153.1,21,COFFS HARBOUR,
ASN00059011,-30.2667,152.9833,131.1,UPPER URARA (THE KNOLL),
ASN00059012,-30.3167,152.55,-999.9,DEER VALE,
ASN00059013,-30.3422,152.7117,731,DORRIGO POST OFFICE,
ASN00059014,-30.6667,152.4,457.2,FIVE DAY CREEK,
ASN00059015,-30.05,152.9833,-999.9,GLENREAGH,
ASN00059016,-30.5,152.7333,-999.9,KALANG ROAD,
ASN00059017,-31.077,152.8235,10,KEMPSEY (WIDE STREET),94788
ASN00059018,-30.7241,152.9168,33,MACKSVILLE COUNTRY CLUB,
ASN00059019,-30.3641,152.4061,1270,EBOR (THE RACECOURSE),
ASN00059020,-31.25,152.9,3,CRESCENT HEAD (NEVERTIRE),
ASN00059021,-30.2833,152.7833,716.3,MEGAN (THE MOUNT),
ASN00059022,-30.4,152.4,1371.6,GUY FAWKES 2,
ASN00059023,-30.65,153,-999.9,NAMBUCCA FORESTRY,
ASN00059024,-30.6437,152.9998,5,NAMBUCCA HEADS BOWLING CLUB,
ASN00059025,-29.9,153.2,-999.9,NEWFOUNDLAND STATE FOREST,
ASN00059026,-30.3076,152.9874,145,UPPER ORARA (AURANIA),
ASN00059027,-30.2,153,-999.9,ORARA WEST STATE FOREST,
ASN00059028,-30.4,153,-999.9,PINE CREEK FORESTRY,
ASN00059029,-30.45,153,3,RALEIGH POST OFFICE,
ASN00059030,-30.9225,153.087,117,SOUTH WEST ROCKS (SMOKY CAP,E L         94790
ASN00059031,-30.95,152.8,-999.9,TANBAN FORESTRY,
ASN00059032,-30.7846,152.7071,43,TAYLORS ARM (LEMON GROVE),
ASN00059033,-30.4252,152.7789,45,THORA POST OFFICE,
ASN00059034,-30.9,152.6167,73,HICKEYS CREEK POST OFFICE,
ASN00059035,-30.0064,152.8403,95,TOWALLUM (MAXWELTON),
ASN00059036,-31.0167,152.7167,13.7,TURNERS FLAT,
ASN00059037,-30.4962,153.0119,15,URUNGA (SUNSET PLACE),
ASN00059038,-30.6833,152.75,61,BOWRAVILLE (WEEROONA),
ASN00059039,-30.1052,153.1956,2,WOOLGOOLGA (CLEAR PLACE),
ASN00059040,-30.3107,153.1187,5,COFFS HARBOUR MO,94791
ASN00059041,-30.05,152.9833,-999.9,GLENREAGH FORESTRY STATION,
ASN00059042,-30.05,152.9782,67,GLENREAGH POST OFFICE,
ASN00059043,-31.0833,152.8333,10,WEST KEMPSEY (ABC 2KP),
ASN00059044,-29.9667,153.2167,-999.9,BARCOONGERE STATE FORESTRY,
ASN00059045,-30.3614,152.4917,1230,MELDRUM (COOLAWARRAH),
ASN00059046,-30.4383,152.6467,119,DARKWOOD,
ASN00059047,-31.1802,152.9681,8,CRESCENT HEAD,
ASN00059049,-30.2833,152.6333,683,BOSTOBRICK POST OFFICE,
ASN00059050,-30.9167,152.5833,52,TOOROOKA,
ASN00059051,-30.1167,153.1833,30.5,WOOLGOOLGA STATE FOREST,
ASN00059052,-30.8996,152.6629,85,WILLAWARRIN (DENLEIGH),
ASN00059053,-30.7833,152.6,152,MILLBANK (PINDAH),
ASN00059054,-30.05,152.9794,67,GLENREAGH GENERAL STORE,
ASN00059055,-30.9699,152.5113,80,TOOROOKA (MOPARRABAH),
ASN00059056,-30.7333,152.5,-999.9,KOGAL (NULLA NULLA CK),
ASN00059057,-30.6167,152.5667,225,THUMB CREEK (UPPER TAYLORS,ARM
ASN00059058,-30.6667,152.45,-999.9,WATTS CREEK (NULLA),
ASN00059059,-30.95,152.4167,150,BELLBROOK (WILLI WILLI),
ASN00059060,-31.1167,152.6833,46,WITTITRIN,
ASN00059061,-30.7833,152.3725,125,COMARA,
ASN00059062,-30.4978,153.0183,10,URUNGA FORESTRY OFFICE,
ASN00059063,-30.15,152.9,480,MOLETON (MOLEW ROAD),
ASN00059064,-30.7,152.5,-999.9,SUNDAY CAMP,
ASN00059065,-31,152.9,-999.9,SEVEN OAKS (BELLIMBOPINNI),
ASN00059066,-30.35,152.8667,45.7,TALLOWWOOD POINT,
ASN00059067,-30.3439,152.7128,740,DORRIGO (MYRTLE ST),
ASN00059068,-30.9809,152.799,51,COLLOMBATTI (BENBULLEN),
ASN00059069,-30.5,152.9,-999.9,FERNMOUNT,
ASN00059070,-30.4508,152.6231,-999.9,UPPER DARKWOOD,
ASN00059071,-30.2,152.9,-999.9,LITTLE NYMBOIDA,
ASN00059072,-30.8,152.6,-999.9,MYUNA,
ASN00059073,-31.1,152.7,-999.9,SHERWOOD,
ASN00059074,-30.2,153.2667,40,SOUTH SOLITARY ISLAND,
ASN00059075,-30.8495,152.8832,48,EUNGAI CREEK (SOUTHBANK ROA,D)
ASN00059076,-30.2167,152.5333,800,TYRINGHAM POST OFFICE,
ASN00059077,-30.2,152.4667,762,DUNDARRABIN (OBLO),
ASN00059078,-30.3488,152.9025,105,PROMISED LAND (BELLINGEN (C,RYS
ASN00059079,-30.15,152.4833,870,TYRINGHAM (SHADY ACRES),
ASN00059080,-30.3183,152.86,1040,MEGAN (MOUNT MOOMBIL),
ASN00059081,-31.2659,152.9645,8,CRESCENT HEAD (DELICATE NOB,BY
ASN00059082,-30.2333,152.8833,550,ULONG TOWNSHIP,
ASN00059083,-30.35,152.6333,914.4,DORRIGO (LEARMONTHS FARM),
ASN00059084,-30.945,152.485,135,TOOROOKA (SEBASTAPOL),
ASN00059090,-30.75,153,10,SCOTTS HEAD POST OFFICE,
ASN00059091,-29.95,153.1167,107,HALFWAY CREEK MOTEL,
ASN00059092,-29.9179,153.0683,66,HALFWAY CREEK (PACIFIC HWY),
ASN00059093,-30.3,152.4167,914.4,WIRRIALPA (HERNANI),
ASN00059094,-30.4167,152.8667,50,BELLINGEN (THE OBSERVATORY),
ASN00059095,-30.2743,152.9626,140,UPPER ORARA (DAIRYVILLE),
ASN00059096,-30.75,152.5,182.9,BELLBROOK (NULLA NULLA CRK,HMS
ASN00059097,-30.3333,153.0333,152,UPPER ORARA (FRIDAY CREEK),
ASN00059098,-29.95,153.0333,30.5,KUNGALA (OMEGA FLATS),
ASN00059099,-30.3433,152.71,725,DORRIGO POLICE STATION,
ASN00059100,-30.4346,152.6755,75,ORAMA (DARKWOOD ROAD),
ASN00059101,-30.2697,153.0064,130,UPPER ORARA (FAIRVIEW),
ASN00059102,-30.1667,152.8833,556.3,MOLETON (CRADLE CREEK ROAD),
ASN00059103,-30.3167,152.8833,610,UPPER BO BO (COOLUMBLA PARK,)
ASN00059104,-30.85,152.6333,70.1,MILLBANK POST OFFICE,
ASN00059105,-30.2104,152.899,550,LOWANNA (GRAFTON ST),
ASN00059106,-30.1,153.2,24,WOOLGOOLGA (SAFETY BEACH),
ASN00059107,-30.566,152.6528,100,GIRRALONG,
ASN00059108,-30.1833,152.8667,549,LOWANNA (YALAMURRA),
ASN00059109,-30.8781,152.8207,70,EUNGAI (SEARLES RD),
ASN00059110,-30.6688,152.7638,48,BOWRAVILLE (COW COWNTY),
ASN00059113,-30.3098,152.7636,783,LEIGH (ROLLING ACRES),
ASN00059115,-30.35,152.5333,1173,DORRIGO (DEER VALE ROAD),
ASN00059116,-31.1053,152.8767,10,KEMPSEY (EVER REST),
ASN00059118,-30.2493,152.463,1010,TYRINGHAM (GLENFERNEIGH (RI,NG
ASN00059119,-30.5167,151.6833,80,KALANG (WYEMBAH),
ASN00059120,-30.6801,152.6079,90,THUMB CREEK (FIGTREE),
ASN00059122,-30.8217,152.5067,70,BELLBROOK (MACLEAY RIVER),
ASN00059124,-29.9806,152.7222,180,NYMBOIDA (NYMBOIDA RIVER),
ASN00059128,-30.9783,152.5106,-999.9,MAJORS CREEK (MOPARRABAH (P,ARR
ASN00059130,-30.4211,152.8089,50,BELLINGEN (CHELSEA),
ASN00059131,-30.8796,152.6113,70,MILLBANK (FAIRLIE DOWNS),
ASN00059132,-30.0611,153.1944,3,ARRAWARRA CARAVAN PARK,
ASN00059133,-29.9861,153.2236,2,RED ROCK (SCHAFER STREET),
ASN00059134,-30.4523,152.9008,15,BELLINGEN  (HYDE STREET),
ASN00059135,-31.08,152.7833,7,EUROKA (ALDAVILLA (MACLEAY,RIV
ASN00059136,-30.2653,152.4389,1115,HERNANI (GRASSTREE KNOB),
ASN00059137,-30.2803,152.6699,745,NORTH DORRIGO (TYRINGHAM RO,AD)
ASN00059138,-30.6639,152.6528,870,BOWRA SUGARLOAF,
ASN00059139,-30.1014,153.0009,70,NANA GLEN (COWLING CLOSE),
ASN00059140,-30.3442,152.7187,746,DORRIGO (OLD CORAMBA RD),94789
ASN00059143,-30.8585,152.9983,3,FISHERMANS REACH,
ASN00060000,-31.3167,151.5833,225,BELLANGRY STATE FOREST 524,
ASN00060001,-31.95,152.5667,4.6,OXLEY ISLAND (LYNDHURST),
ASN00060002,-32.4129,152.2079,10,BULAHDELAH POST OFFICE,
ASN00060003,-32.1189,152.208,95,BULBY BRUSH (BLUE LOOK-OUT),
ASN00060004,-31.55,152.85,18.3,LAKE CATHIE POST OFFICE,
ASN00060005,-31.6058,152.4681,590,COMBOYNE POST OFFICE,
ASN00060006,-31.79,152.6092,45,MOORLAND (COOPERNOOK STATE,FOR
ASN00060008,-32.2,151.9,-999.9,CRAVEN STATE FOREST,
ASN00060009,-32.2,152.3167,38.1,COOLONGALOOK STATE FOREST,
ASN00060010,-31.9,152.5167,9.1,CUNDLETOWN POST OFFICE,
ASN00060012,-31.6333,152.3,570,ELANDS POST OFFICE,
ASN00060013,-32.1756,152.5089,4,FORSTER - TUNCURRY R.V.C.P.,95778
ASN00060014,-31.6833,151.4,548.6,ELLERSTON (GLENROCK),
ASN00060015,-32.0063,151.9597,105,GLOUCESTER POST OFFICE,
ASN00060016,-31.8,151.5,914.4,GREENWOOD,
ASN00060017,-31.7004,152.5833,33,HANNAM VALE (HANNAM VALE RO,AD)
ASN00060018,-31.1894,152.8224,15,KUNDABUNG (RAVENSWOOD RD),
ASN00060019,-31.6,152.2,-999.9,HYNDMAN,
ASN00060020,-31.6321,152.7047,20,KENDALL POST OFFICE,
ASN00060021,-32.0512,152.2598,75,KRAMBACH POST OFFICE,
ASN00060022,-31.6392,152.7869,12,LAURIETON (ELOUERA ST),
ASN00060023,-31.8714,152.6827,6,HARRINGTON (OXLEY ANCHORAGE,CA
ASN00060024,-31.7816,152.6684,5,MOORLAND (DENRO-AN),
ASN00060025,-31.7547,152.7456,14,DIAMOND HEAD (POBBLEBONKS),
ASN00060026,-31.4399,152.911,20,PORT MACQUARIE (BELLEVUE GA,RDE
ASN00060027,-31.6561,152.6146,55,LORNE (LORNE ROAD),
ASN00060028,-32.4324,152.5234,4,SEAL ROCKS CAMPING RESERVE,
ASN00060029,-31.7333,152.65,33.5,STEWARTS RIVER PUBLIC SCHOO,L
ASN00060030,-31.8986,152.4834,5,TAREE (RADIO STATION 2RE),
ASN00060031,-31.3364,152.7852,10,TELEGRAPH POINT (FARRAWELLS,RO
ASN00060032,-32.35,152.4,-999.9,TOPI TOPI,
ASN00060033,-32.0927,152.2471,165,KRAMBACH (BELLEVUE),
ASN00060034,-31.4667,152.7333,9.1,WAUCHOPE STATE FOREST,
ASN00060035,-31.4595,152.7315,10,WAUCHOPE (AVONDALE STREET),
ASN00060036,-31.862,152.3444,66,WINGHAM (LANARK CLOSE),
ASN00060037,-31.8867,152.1117,60,BUNDOOK (GLENHAUGH),
ASN00060038,-32.05,151.7333,-999.9,INVERGORDON,
ASN00060039,-31.6367,152.7061,8,KENDALL FORESTRY,
ASN00060040,-31.7667,151.4333,1069.8,GLENROCK OUTSTATION,
ASN00060041,-31.4167,152.15,823,DOYLES RIVER STATE FOREST,
ASN00060042,-32.1532,151.9511,130,CRAVEN (LONGVIEW),
ASN00060043,-31.8,151.5167,1067,COLORADO,
ASN00060044,-31.5833,151.2667,685.8,BELLBROOK (NUNDLE),
ASN00060045,-32.0667,151.8333,214,GLOUCESTER (BERRICO),
ASN00060046,-31.6877,152.2688,165,BOBIN (BOBIN CREEK),
ASN00060047,-32.39,152.4,32,BUNGWAHL (BUTTABA),
ASN00060048,-31.7,152.45,106.7,LANSDOWNE UPPER,
ASN00060049,-31.8667,151.8333,182.9,BARRINGTON (CONEAC),
ASN00060050,-31.6659,151.7521,195,GLOUCESTER (CORROBOREE FLAT,)
ASN00060051,-31.2833,152.3,228.6,BIRDWOOD (ELBEE GLEN),
ASN00060052,-31.2322,152.5906,96,UPPER ROLLANDS PLAINS (GREE,NAC
ASN00060053,-31.7966,151.9062,122,BRETTI (VINEGAR HILL),
ASN00060054,-31.7833,152.2167,45.7,WHERROL FLAT (HARRISONS FAR,M)
ASN00060055,-31.4368,152.4914,62,LONG FLAT POST OFFICE,
ASN00060056,-31.4533,151.7783,550,NOWENDOC (MOUNT CARRINGTON),
ASN00060057,-31.75,151.6833,670.6,MYRA,
ASN00060058,-31.7333,152.0667,106.7,NUMBER ONE,
ASN00060059,-31.9833,151.7,304.8,RAWDON VALE,
ASN00060060,-31.55,152.0667,650,GLAMIS (TERRABERNALLA),
ASN00060061,-31.45,151.5167,1235,TOP HAT,
ASN00060062,-32.1325,152.0889,340,WAUKIVORY (THE RANCH),
ASN00060063,-31.4167,152.35,91.4,YARRAS (PLYWOOD MILL),
ASN00060064,-31.4733,152.2283,564,YARRAS (YARROWELL),
ASN00060065,-32.2942,152.3047,-999.9,WOOTTON,
ASN00060066,-31.4667,151.4167,1218.9,NIANGALA (COWSBY),
ASN00060067,-31.2821,152.4315,220,UPPER PAPPINBARRA (HILLCRES,T)
ASN00060068,-31.2,152.4,853,YARRAS (CAMERONS CAMP),
ASN00060069,-31.6167,151.9333,-999.9,COOPLACURRIPA,
ASN00060070,-31.6,152.7,-999.9,HERONS CREEK,
ASN00060071,-31.2,152.6,-999.9,ROLLANDS PLAINS,
ASN00060072,-32.2,152.5,-999.9,TUNCURRY,
ASN00060073,-31.8,152.2333,-999.9,WHERROL FLAT,
ASN00060074,-32.0833,152.45,8.5,FAILFORD POST OFFICE,
ASN00060075,-31.95,151.7923,280,GLOUCESTER (UPPER BOWMAN),
ASN00060076,-31.4333,152.9,10,PORT MACQUARIE DMR,
ASN00060077,-31.6,152.85,52,BONNY HILLS POST OFFICE,
ASN00060078,-31.7667,152.3167,83.8,MARLEE (WARRIWILLAH POST OF,FIC
ASN00060079,-31.6,152.0333,-999.9,MOUNT GEORGE (STRIKE A LITE,)
ASN00060080,-31.6274,152.443,670,COMBOYNE SOUTH,
ASN00060081,-31.7233,151.8017,155,GLOUCESTER (GIRO),
ASN00060082,-31.5304,151.7327,840,NOWENDOC (BEAUFORT),
ASN00060083,-31.65,151.9833,200,COOPLA CURRIPA (LAWN HILL),
ASN00060084,-31.45,151.7667,670.6,NOWENDOC (BRIDLE VALE),
ASN00060085,-31.3865,152.2482,155,YARRAS (MOUNT SEAVIEW),94783
ASN00060086,-31.5864,152.2708,645,GLENWARRIN (SCHOOL HOUSE),
ASN00060087,-31.9667,152.3667,76,TINONEE (CARINYA),
ASN00060088,-32.35,152.5333,42,PACIFIC PALMS (BOOMERANG BE,ACH
ASN00060089,-32.25,151.9833,15,WARDS RIVER (MOANA),
ASN00060090,-31.3422,152.341,135,BIRDWOOD,
ASN00060091,-31.75,152.4833,31,CENTRAL LANSDOWNE (OAKDALE),
ASN00060092,-31.784,152.5353,10,LANSDOWNE POST OFFICE,
ASN00060093,-31.6986,152.4734,58,UPPER LANSDOWNE (MONTEREY),
ASN00060095,-32.375,152.3808,-999.9,BUNGWAHL,
ASN00060096,-32.2583,152.1208,-999.9,CABBAGE TREE MOUNTAIN,
ASN00060097,-31.9333,152.4167,15.2,TINONEE,
ASN00060099,-32.4436,152.1561,-999.9,CRAWFORD RIVER (CRAWFORD),
ASN00060100,-31.7167,152.6333,12.2,STEWARTS RIVER (RED OAKS),
ASN00060101,-31.2833,152.6667,45.7,ROLLANDS PLAINS (ROLLANDS P,LAI
ASN00060102,-31.826,152.021,80,CUNDLE FLAT (KHATAMBUHL),
ASN00060103,-32.0641,152.1243,180,KRAMBACH (TIPPERARY),
ASN00060104,-31.4138,151.598,1130,NOWENDOC (GREEN HILLS),
ASN00060106,-31.6647,152.0637,120,NUMBER ONE (MURRAYS CREEK),
ASN00060107,-31.8833,152.15,50,MOUNT GEORGE (ROSEWOOD),
ASN00060112,-32.0525,151.9147,125,GLOUCESTER (HIAWATHA),
ASN00060113,-31.8667,151.75,735,BUNGULLA (CRAVEN PLATEAU),
ASN00060114,-31.7,152.7,244,MIDDLE BROTHER S.FOREST,
ASN00060116,-31.4367,152.4633,-999.9,KINDEE BRIDGE (HASTINGS RIV,ER)
ASN00060117,-31.8833,152.15,15,MOUNT GEORGE (MANNING RIVER,)
ASN00060118,-31.7753,152.0778,70,ROCKS CROSSING (NOWENDOC RI,VER
ASN00060121,-31.5667,152.2401,660,ELANDS (BLACK SANDS CREEK),
ASN00060122,-31.8922,152.2739,90,KILLAWARRA (URALBA),
ASN00060123,-32.6526,152.1462,8,HAWKS NEST / TEA GARDENS (T,EA
ASN00060125,-31.3923,152.538,100,HOLLISDALE (PAPPINBARRA RD),
ASN00060127,-31.5022,151.3428,1240,NUNDLE (OLSLAND),
ASN00060128,-31.5833,151.3167,610,NUNDLE (BARRY),
ASN00060130,-31.2936,152.3121,170,FORBES RIVER (BIRDWOOD),
ASN00060131,-31.6231,152.2925,555,ELANDS POST OFFICE,
ASN00060134,-31.3333,152.8,-999.9,WILSONS RIVER (TELEGRAPH PO,INT
ASN00060135,-31.8267,152.6064,10,COOPERNOOK PUBLIC SCHOOL,
ASN00060136,-31.4846,152.7298,15,WAUCHOPE (COMMERCE ST),
ASN00060137,-31.7683,151.8889,120,BRETTI-MACKAY (BARNARD RIVE,R)
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,94786
ASN00060140,-31.4458,151.7301,1020,NOWENDOC (EMU TOPS),
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,GSN     95784
ASN00060142,-31.3997,151.4995,1250,NIANGALA (KENTUCKY BLUE),
ASN00060143,-32.1611,152.2522,45,DYERS CROSSING (WANG WAUK R,OAD
ASN00060144,-32.3796,152.5062,40,SMITHS LAKE (PATSYS FLAT RO,AD)
ASN00060145,-31.7512,152.3581,115,STRATHCEDAR (MOORAL CREEK R,D)
ASN00060146,-31.9572,152.585,10,OLD BAR (MOLONG RD),
ASN00060147,-31.7361,152.3989,-999.9,KILLABAKH,
ASN00060148,-32.1625,152.2614,-999.9,WILLINA,
ASN00061000,-32.1655,150.8908,183,ABERDEEN (MAIN RD),
ASN00061001,-32.7167,151.4167,84,ALLANDALE (TINGARA),
ASN00061002,-31.8469,150.341,610,BLACKVILLE (KRUI VALE),
ASN00061003,-33.4667,151.4333,15.2,AVOCA BEACH,
ASN00061004,-32.25,150.8667,205.7,MUSWELLBROOK (BENGALLA),
ASN00061005,-32.65,151.35,-999.9,BRANXTON POST OFFICE,
ASN00061006,-32.1,150.3,365.8,BRINDLEY PARK 2,
ASN00061007,-32.0332,150.5836,255,BUNNAN (MILHAVEN),
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,
ASN00061010,-32.5879,151.7813,10,CLARENCE TOWN (GREY ST),
ASN00061011,-32.9456,151.6267,9,COCKLE CREEK (PASMINCO META,LS)
ASN00061012,-33.0853,151.4633,10,COORANBONG (AVONDALE),
ASN00061013,-31.9833,150.3333,370,MERRIWA (CRANBOURNE),
ASN00061014,-32.6385,151.4173,40,BRANXTON  (DALWOOD VINEYARD,)
ASN00061015,-32.15,151,-999.9,DANGERFIELD,
ASN00061016,-32.3885,150.6886,105,DENMAN (PALACE STREET),
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,
ASN00061018,-32.4,150.8333,168,MUSWELLBROOK (EDDERTON),
ASN00061019,-33,151.55,-999.9,FASSIFERN,
ASN00061020,-32,150.4,-999.9,GALLA GILLA,
ASN00061021,-32.3,151.2,246.9,GOORANGOOLA,
ASN00061022,-32.45,152.1,-999.9,GIRVAN STATE FOREST,
ASN00061023,-33.4336,151.3381,4,GOSFORD (GERTRUDE PLACE),
ASN00061024,-32.4266,151.5376,85,GRESFORD POST OFFICE,
ASN00061025,-32.6833,151.3833,49,GRETA POST OFFICE,
ASN00061026,-32.0119,150.9971,259,GUNDY (MILLER ST),
ASN00061027,-31.8,150.9,-999.9,BARSHAM,
ASN00061028,-32.4333,151.0667,91,RAVENSWORTH (HILLVIEW),
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),
ASN00061030,-32.8667,150.8333,213.4,HOWES VALLEY (KINDARUN),
ASN00061031,-32.7756,151.735,10,RAYMOND TERRACE (KINROSS),
ASN00061032,-32.7,151.45,64.3,LOCHINVAR,
ASN00061033,-33.35,151,-999.9,LOWER MC DONALD,
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,
ASN00061035,-32.7,151.6,12.2,MAITLAND WEST,
ASN00061036,-33.3,151.2,305,MANGROVE MOUNTAIN POST OFFI,CE
ASN00061037,-32.2,150.4667,182.9,MARATHON (MERRIWA),
ASN00061038,-32.55,151.6,-999.9,MARTINS CREEK,
ASN00061039,-32.75,151.8667,3,MEDOWIE POST OFFICE,
ASN00061040,-32.1388,150.3577,260,MERRIWA (GUMMUN PLACE),
ASN00061041,-33.0955,151.5506,10,MORISSET (BALCOLYN (BAY STR,EET
ASN00061042,-32.8,150.8,-999.9,MILBRODALE,
ASN00061043,-32.75,151.7,6,MILLERS FOREST SCHOOL,
ASN00061044,-32.5667,151.2833,46,MITCHELLS FLAT,
ASN00061045,-32.2833,151.8333,-999.9,MONKERAI UPPER (REDLEAF),
ASN00061046,-32.7254,151.6285,12,MORPETH POST OFFICE,
ASN00061047,-32.4167,151.2,108,MOUNT OLIVE (FAIRHOLME),
ASN00061048,-32.9029,151.482,31,MULBRING (VINCENT STREET),
ASN00061049,-32.9333,151.1167,182.9,MULLA VILLA,
ASN00061050,-32.4997,151.2864,73,SEDGEFIELD (BUNDAJON),
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,94756
ASN00061052,-32.2667,151.0667,305,MUSCLE CREEK (CLENDINNING),
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST,)
ASN00061054,-32.7103,152.1612,25,NELSON BAY (NELSON HEAD),95779
ASN00061055,-32.9185,151.7985,33,NEWCASTLE NOBBYS SIGNAL STA,TIO         94774
ASN00061056,-32.7965,151.2804,140,POKOLBIN (BEN EAN),
ASN00061057,-33.1,151.25,152.4,OLNEY STATE FOREST,
ASN00061058,-32.05,150.7,283,OWENS GAP (T.O.K.),
ASN00061059,-32.5,151.8,-999.9,PINE BRUSH,
ASN00061060,-32.4833,150.8833,85.3,PLASHETT,
ASN00061061,-32.75,152.2,20.4,POINT STEPHENS LIGHTHOUSE,
ASN00061062,-32.8,151.3,125,POKOLBIN 1 POST OFFICE,
ASN00061063,-33.05,151.6,9,RATHMINES AMO,
ASN00061064,-32.7617,151.74,3,RAYMOND TERRACE POST OFFICE,
ASN00061065,-32.1402,150.7285,543,ABERDEEN (ROSSGOLE),
ASN00061066,-32.15,151.0833,259.1,ROUCHEL BROOK,
ASN00061067,-32.1219,151.0914,274,UPPER ROUCHEL SCHOOL,
ASN00061068,-32.2167,151.55,229,SALISBURY POST OFFICE,
ASN00061069,-32.0458,150.8708,213,SCONE (PHILIP STREET),
ASN00061070,-32.5667,151.1667,41.1,SINGLETON POST OFFICE,
ASN00061071,-32.4027,151.9664,44,STROUD POST OFFICE,
ASN00061072,-32.6678,152.014,3,TAHLEE (CARRINGTON (CHURCH,ST)
ASN00061073,-32.0778,150.3696,274,MERRIWA (TERRAGONG),
ASN00061074,-33.3531,151.4964,22,THE ENTRANCE (ELOORA STREET,)
ASN00061075,-32.2284,150.2161,380,MERRIWA (BOWGLEN),
ASN00061076,-32.618,151.8877,75,RAYMOND TERRACE (WALLAROO S,TAT
ASN00061077,-32.8167,151.45,-999.9,WESTON,
